,IDCrop,Crop_Sequence_Trt_Species_Legume_Harvested,Crop_Sequence_Trt_Cultivar_Name,Crop_Sequence_Trt_Growing_Season_Number,IDSite_Site,IDSite,Site_Name,Site_Country,Site_Latitude,Site_Longitude,Site_Coordinate_Source,Site_Soil_Depth_Variable_m,Site_Soil_Classification_Name,Site_Soil_Texture_Name,Site_Soil_pH,Site_Precipitation_mm,Site_Precipitation_Period,Site_Precipitation_Period_Month,Crop_Sequence_Trt_Species_Order,Crop_Sequence_Trt_Name,Crop_Sequence_Trt_Species_Number,IDRotation_CropSystem,Crop_Sequence_Treatment_Name,Crop_Site_Growing_Season_ID,Crop_Growing_Season_Year_First,Crop_Growing_Season_Year_Last,Crop_Growing_Season_Number,Crop_Species_Scientific_Name,Crop_Species_Common_Name,Crop_Species_Legume,IDRotation,Crop_Date_Harvest,Crop_Date_Seeding,Crop_Following_Number,Crop_Multiple_Following_For_Same_Preceding,Crop_Across_Treatment_Averaged_Value,Crop_Across_Species_Same_Treatment_Value,Crop_Replicate_Number,Crop_Yield_Grain,Crop_Yield_Grain_Unit,identifiant_Paper,Crop_Date_From_Seeding_To_Harvest_Day_Number,Site_Precipitation_Period_Year,Site_City_State_Region,Site_Temperature_Period_Month,Site_Temperature_Celsius,Site_Temperature_Period
58,1233,1,726,1.0,81,81,Amsterdam,United States of America,45.44,-111.26,Article,NA,Typic Haploboroll (Amsterdam series),Silt,NA,349,Annual,Jan.-Dec.,Garden pea,726 Early,1,442,726 Early,33,2002,2003,1,Pisum sativum,Garden pea,1,442,NA NA 2003,13 Sep. 2002,0,0,1,1,8,1.86,t.ha-1,42,NA,from 2001 to 2003,Montana,Jan.-Dec.,6.0,Annual
59,1228,1,706,1.0,81,81,Amsterdam,United States of America,45.44,-111.26,Article,NA,Typic Haploboroll (Amsterdam series),Silt,NA,349,Annual,Jan.-Dec.,Garden pea,706 Late,1,445,706 Late,32,2001,2002,1,Pisum sativum,Garden pea,1,445,NA NA 2002,26 Sep. 2001,0,0,1,1,8,1.55,t.ha-1,42,NA,from 2001 to 2003,Montana,Jan.-Dec.,6.0,Annual
60,1234,1,706,1.0,81,81,Amsterdam,United States of America,45.44,-111.26,Article,NA,Typic Haploboroll (Amsterdam series),Silt,NA,349,Annual,Jan.-Dec.,Garden pea,706 Late,1,445,706 Late,33,2002,2003,1,Pisum sativum,Garden pea,1,445,NA NA 2003,30 Sep. 2002,0,0,1,1,8,1.12,t.ha-1,42,NA,from 2001 to 2003,Montana,Jan.-Dec.,6.0,Annual
61,1229,1,726,1.0,81,81,Amsterdam,United States of America,45.44,-111.26,Article,NA,Typic Haploboroll (Amsterdam series),Silt,NA,349,Annual,Jan.-Dec.,Garden pea,726 Late,1,448,726 Late,32,2001,2002,1,Pisum sativum,Garden pea,1,448,NA NA 2002,26 Sep. 2001,0,0,1,1,8,1.70,t.ha-1,42,NA,from 2001 to 2003,Montana,Jan.-Dec.,6.0,Annual
62,1235,1,726,1.0,81,81,Amsterdam,United States of America,45.44,-111.26,Article,NA,Typic Haploboroll (Amsterdam series),Silt,NA,349,Annual,Jan.-Dec.,Garden pea,726 Late,1,448,726 Late,33,2002,2003,1,Pisum sativum,Garden pea,1,448,NA NA 2003,30 Sep. 2002,0,0,1,1,8,0.56,t.ha-1,42,NA,from 2001 to 2003,Montana,Jan.-Dec.,6.0,Annual
63,1230,1,Mozart,1.0,81,81,Amsterdam,United States of America,45.44,-111.26,Article,NA,Typic Haploboroll (Amsterdam series),Silt,NA,349,Annual,Jan.-Dec.,Garden pea,Mozart Spring,1,451,Mozart Spring,32,2002,2002,1,Pisum sativum,Garden pea,1,451,NA NA 2002,11 Apr. 2002,0,0,1,1,8,2.18,t.ha-1,42,NA,from 2001 to 2003,Montana,Jan.-Dec.,6.0,Annual
64,1236,1,Mozart,1.0,81,81,Amsterdam,United States of America,45.44,-111.26,Article,NA,Typic Haploboroll (Amsterdam series),Silt,NA,349,Annual,Jan.-Dec.,Garden pea,Mozart Spring,1,451,Mozart Spring,33,2003,2003,1,Pisum sativum,Garden pea,1,451,NA NA 2003,09 Apr. 2003,0,0,1,1,8,1.94,t.ha-1,42,NA,from 2001 to 2003,Montana,Jan.-Dec.,6.0,Annual
65,1231,1,Delta,1.0,81,81,Amsterdam,United States of America,45.44,-111.26,Article,NA,Typic Haploboroll (Amsterdam series),Silt,NA,349,Annual,Jan.-Dec.,Garden pea,Delta Spring,1,454,Delta Spring,32,2002,2002,1,Pisum sativum,Garden pea,1,454,NA NA 2002,11 Apr. 2002,0,0,1,1,8,2.03,t.ha-1,42,NA,from 2001 to 2003,Montana,Jan.-Dec.,6.0,Annual
66,1237,1,Delta,1.0,81,81,Amsterdam,United States of America,45.44,-111.26,Article,NA,Typic Haploboroll (Amsterdam series),Silt,NA,349,Annual,Jan.-Dec.,Garden pea,Delta Spring,1,454,Delta Spring,33,2003,2003,1,Pisum sativum,Garden pea,1,454,NA NA 2003,09 Apr. 2003,0,0,1,1,8,2.23,t.ha-1,42,NA,from 2001 to 2003,Montana,Jan.-Dec.,6.0,Annual
67,1238,1,Monton,1.0,81,81,Amsterdam,United States of America,45.44,-111.26,Article,NA,Typic Haploboroll (Amsterdam series),Silt,NA,349,Annual,Jan.-Dec.,Lentil,Monton Early,1,457,Morton Early,32,2001,2002,1,Lens culinaris,Lentil,1,457,NA NA 2002,12 Sep. 2001,0,0,1,1,8,0.85,t.ha-1,42,NA,from 2001 to 2003,Montana,Jan.-Dec.,6.0,Annual
68,1244,1,Monton,1.0,81,81,Amsterdam,United States of America,45.44,-111.26,Article,NA,Typic Haploboroll (Amsterdam series),Silt,NA,349,Annual,Jan.-Dec.,Lentil,Monton Early,1,457,Morton Early,33,2002,2003,1,Lens culinaris,Lentil,1,457,NA NA 2003,13 Sep. 2002,0,0,1,1,8,1.44,t.ha-1,42,NA,from 2001 to 2003,Montana,Jan.-Dec.,6.0,Annual
69,1239,1,079,1.0,81,81,Amsterdam,United States of America,45.44,-111.26,Article,NA,Typic Haploboroll (Amsterdam series),Silt,NA,349,Annual,Jan.-Dec.,Lentil,079 Early,1,460,079 Early,32,2001,2002,1,Lens culinaris,Lentil,1,460,NA NA 2002,12 Sep. 2001,0,0,1,1,8,0.98,t.ha-1,42,NA,from 2001 to 2003,Montana,Jan.-Dec.,6.0,Annual
70,1245,1,079,1.0,81,81,Amsterdam,United States of America,45.44,-111.26,Article,NA,Typic Haploboroll (Amsterdam series),Silt,NA,349,Annual,Jan.-Dec.,Lentil,079 Early,1,460,079 Early,33,2002,2003,1,Lens culinaris,Lentil,1,460,NA NA 2003,13 Sep. 2002,0,0,1,1,8,1.42,t.ha-1,42,NA,from 2001 to 2003,Montana,Jan.-Dec.,6.0,Annual
71,1240,1,Monton,1.0,81,81,Amsterdam,United States of America,45.44,-111.26,Article,NA,Typic Haploboroll (Amsterdam series),Silt,NA,349,Annual,Jan.-Dec.,Lentil,Monton Late,1,463,Morton Late,32,2001,2002,1,Lens culinaris,Lentil,1,463,NA NA 2002,26 Sep. 2001,0,0,1,1,8,0.92,t.ha-1,42,NA,from 2001 to 2003,Montana,Jan.-Dec.,6.0,Annual
72,1246,1,Monton,1.0,81,81,Amsterdam,United States of America,45.44,-111.26,Article,NA,Typic Haploboroll (Amsterdam series),Silt,NA,349,Annual,Jan.-Dec.,Lentil,Monton Late,1,463,Morton Late,33,2002,2003,1,Lens culinaris,Lentil,1,463,NA NA 2003,30 Sep. 2002,0,0,1,1,8,0.58,t.ha-1,42,NA,from 2001 to 2003,Montana,Jan.-Dec.,6.0,Annual
73,1241,1,079,1.0,81,81,Amsterdam,United States of America,45.44,-111.26,Article,NA,Typic Haploboroll (Amsterdam series),Silt,NA,349,Annual,Jan.-Dec.,Lentil,079 Late,1,466,079 Late,32,2001,2002,1,Lens culinaris,Lentil,1,466,NA NA 2002,26 Sep. 2001,0,0,1,1,8,0.85,t.ha-1,42,NA,from 2001 to 2003,Montana,Jan.-Dec.,6.0,Annual
74,1247,1,079,1.0,81,81,Amsterdam,United States of America,45.44,-111.26,Article,NA,Typic Haploboroll (Amsterdam series),Silt,NA,349,Annual,Jan.-Dec.,Lentil,079 Late,1,466,079 Late,33,2002,2003,1,Lens culinaris,Lentil,1,466,NA NA 2003,30 Sep. 2002,0,0,1,1,8,0.37,t.ha-1,42,NA,from 2001 to 2003,Montana,Jan.-Dec.,6.0,Annual
75,1242,1,Brewer,1.0,81,81,Amsterdam,United States of America,45.44,-111.26,Article,NA,Typic Haploboroll (Amsterdam series),Silt,NA,349,Annual,Jan.-Dec.,Lentil,Brewer Spring,1,469,Brewer Spring,32,2002,2002,1,Lens culinaris,Lentil,1,469,NA NA 2002,11 Apr. 2002,0,0,1,1,8,1.14,t.ha-1,42,NA,from 2001 to 2003,Montana,Jan.-Dec.,6.0,Annual
76,1248,1,Brewer,1.0,81,81,Amsterdam,United States of America,45.44,-111.26,Article,NA,Typic Haploboroll (Amsterdam series),Silt,NA,349,Annual,Jan.-Dec.,Lentil,Brewer Spring,1,469,Brewer Spring,33,2003,2003,1,Lens culinaris,Lentil,1,469,NA NA 2003,09 Apr. 2003,0,0,1,1,8,1.63,t.ha-1,42,NA,from 2001 to 2003,Montana,Jan.-Dec.,6.0,Annual
77,1243,1,Richlea,1.0,81,81,Amsterdam,United States of America,45.44,-111.26,Article,NA,Typic Haploboroll (Amsterdam series),Silt,NA,349,Annual,Jan.-Dec.,Lentil,Richlea Spring,1,472,Richlea Spring,32,2002,2002,1,Lens culinaris,Lentil,1,472,NA NA 2002,11 Apr. 2002,0,0,1,1,8,1.38,t.ha-1,42,NA,from 2001 to 2003,Montana,Jan.-Dec.,6.0,Annual
78,1249,1,Richlea,1.0,81,81,Amsterdam,United States of America,45.44,-111.26,Article,NA,Typic Haploboroll (Amsterdam series),Silt,NA,349,Annual,Jan.-Dec.,Lentil,Richlea Spring,1,472,Richlea Spring,33,2003,2003,1,Lens culinaris,Lentil,1,472,NA NA 2003,09 Apr. 2003,0,0,1,1,8,1.58,t.ha-1,42,NA,from 2001 to 2003,Montana,Jan.-Dec.,6.0,Annual
79,1250,1,706,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,441,Annual,Jan.-Dec.,Garden pea,706 Early,1,440,706 Early,34,2001,2002,1,Pisum sativum,Garden pea,1,440,NA NA 2002,15 Oct. 2001,0,0,1,1,8,4.06,t.ha-1,42,NA,from 2001 to 2003,Idaho,NA,NA,NA
80,1256,1,706,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,441,Annual,Jan.-Dec.,Garden pea,706 Early,1,440,706 Early,35,2002,2003,1,Pisum sativum,Garden pea,1,440,NA NA 2003,09 Oct. 2002,0,0,1,1,8,1.57,t.ha-1,42,NA,from 2001 to 2003,Idaho,NA,NA,NA
81,1251,1,726,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,441,Annual,Jan.-Dec.,Garden pea,726 Early,1,443,726 Early,34,2001,2002,1,Pisum sativum,Garden pea,1,443,NA NA 2002,15 Oct. 2001,0,0,1,1,8,3.49,t.ha-1,42,NA,from 2001 to 2003,Idaho,NA,NA,NA
82,1257,1,726,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,441,Annual,Jan.-Dec.,Garden pea,726 Early,1,443,726 Early,35,2002,2003,1,Pisum sativum,Garden pea,1,443,NA NA 2003,09 Oct. 2002,0,0,1,1,8,0.66,t.ha-1,42,NA,from 2001 to 2003,Idaho,NA,NA,NA
83,1252,1,706,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,441,Annual,Jan.-Dec.,Garden pea,706 Late,1,446,706 Late,34,2001,2002,1,Pisum sativum,Garden pea,1,446,NA NA 2002,02 Nov. 2001,0,0,1,1,8,3.93,t.ha-1,42,NA,from 2001 to 2003,Idaho,NA,NA,NA
84,1258,1,706,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,441,Annual,Jan.-Dec.,Garden pea,706 Late,1,446,706 Late,35,2002,2003,1,Pisum sativum,Garden pea,1,446,NA NA 2003,28 Oct. 2002,0,0,1,1,8,2.73,t.ha-1,42,NA,from 2001 to 2003,Idaho,NA,NA,NA
85,1253,1,726,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,441,Annual,Jan.-Dec.,Garden pea,726 Late,1,449,726 Late,34,2001,2002,1,Pisum sativum,Garden pea,1,449,NA NA 2002,02 Nov. 2001,0,0,1,1,8,2.99,t.ha-1,42,NA,from 2001 to 2003,Idaho,NA,NA,NA
86,1259,1,726,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,441,Annual,Jan.-Dec.,Garden pea,726 Late,1,449,726 Late,35,2002,2003,1,Pisum sativum,Garden pea,1,449,NA NA 2003,28 Oct. 2002,0,0,1,1,8,1.95,t.ha-1,42,NA,from 2001 to 2003,Idaho,NA,NA,NA
87,1254,1,Mozart,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,441,Annual,Jan.-Dec.,Garden pea,Mozart Spring,1,452,Mozart Spring,34,2002,2002,1,Pisum sativum,Garden pea,1,452,NA NA 2002,12 Apr. 2002,0,0,1,1,8,2.87,t.ha-1,42,NA,from 2001 to 2003,Idaho,NA,NA,NA
88,1260,1,Mozart,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,441,Annual,Jan.-Dec.,Garden pea,Mozart Spring,1,452,Mozart Spring,35,2003,2003,1,Pisum sativum,Garden pea,1,452,NA NA 2003,06 May 2003,0,0,1,1,8,1.15,t.ha-1,42,NA,from 2001 to 2003,Idaho,NA,NA,NA
89,1255,1,Delta,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,441,Annual,Jan.-Dec.,Garden pea,Delta Spring,1,455,Delta Spring,34,2002,2002,1,Pisum sativum,Garden pea,1,455,NA NA 2002,12 Apr. 2002,0,0,1,1,8,2.21,t.ha-1,42,NA,from 2001 to 2003,Idaho,NA,NA,NA
90,1261,1,Delta,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,441,Annual,Jan.-Dec.,Garden pea,Delta Spring,1,455,Delta Spring,35,2003,2003,1,Pisum sativum,Garden pea,1,455,NA NA 2003,06 May 2003,0,0,1,1,8,1.17,t.ha-1,42,NA,from 2001 to 2003,Idaho,NA,NA,NA
91,1262,1,Monton,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,441,Annual,Jan.-Dec.,Lentil,Monton Early,1,458,Morton Early,34,2001,2002,1,Lens culinaris,Lentil,1,458,NA NA 2002,15 Oct. 2001,0,0,1,1,8,1.25,t.ha-1,42,NA,from 2001 to 2003,Idaho,NA,NA,NA
92,1268,1,Monton,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,441,Annual,Jan.-Dec.,Lentil,Monton Early,1,458,Morton Early,35,2002,2003,1,Lens culinaris,Lentil,1,458,NA NA 2003,09 Oct. 2002,0,0,1,1,8,1.45,t.ha-1,42,NA,from 2001 to 2003,Idaho,NA,NA,NA
93,1263,1,079,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,441,Annual,Jan.-Dec.,Lentil,079 Early,1,461,079 Early,34,2001,2002,1,Lens culinaris,Lentil,1,461,NA NA 2002,15 Oct. 2001,0,0,1,1,8,1.12,t.ha-1,42,NA,from 2001 to 2003,Idaho,NA,NA,NA
94,1271,1,079,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,441,Annual,Jan.-Dec.,Lentil,079 Early,1,461,079 Early,35,2002,2003,1,Lens culinaris,Lentil,1,461,NA NA 2003,09 Oct. 2002,0,0,1,1,8,1.28,t.ha-1,42,NA,from 2001 to 2003,Idaho,NA,NA,NA
95,1264,1,Monton,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,441,Annual,Jan.-Dec.,Lentil,Monton Late,1,464,Morton Late,34,2001,2002,1,Lens culinaris,Lentil,1,464,NA NA 2002,02 Nov. 2001,0,0,1,1,8,1.06,t.ha-1,42,NA,from 2001 to 2003,Idaho,NA,NA,NA
96,1273,1,Monton,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,441,Annual,Jan.-Dec.,Lentil,Monton Late,1,464,Morton Late,35,2002,2003,1,Lens culinaris,Lentil,1,464,NA NA 2003,28 Oct. 2002,0,0,1,1,8,1.15,t.ha-1,42,NA,from 2001 to 2003,Idaho,NA,NA,NA
97,1265,1,079,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,441,Annual,Jan.-Dec.,Lentil,079 Late,1,467,079 Late,34,2001,2002,1,Lens culinaris,Lentil,1,467,NA NA 2002,02 Nov. 2001,0,0,1,1,8,0.97,t.ha-1,42,NA,from 2001 to 2003,Idaho,NA,NA,NA
98,1274,1,079,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,441,Annual,Jan.-Dec.,Lentil,079 Late,1,467,079 Late,35,2002,2003,1,Lens culinaris,Lentil,1,467,NA NA 2003,28 Oct. 2002,0,0,1,1,8,1.01,t.ha-1,42,NA,from 2001 to 2003,Idaho,NA,NA,NA
99,1266,1,Brewer,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,441,Annual,Jan.-Dec.,Lentil,Brewer Spring,1,470,Brewer Spring,34,2002,2002,1,Lens culinaris,Lentil,1,470,NA NA 2002,12 Apr. 2002,0,0,1,1,8,0.70,t.ha-1,42,NA,from 2001 to 2003,Idaho,NA,NA,NA
100,1275,1,Brewer,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,441,Annual,Jan.-Dec.,Lentil,Brewer Spring,1,470,Brewer Spring,35,2003,2003,1,Lens culinaris,Lentil,1,470,NA NA 2003,06 May 2003,0,0,1,1,8,0.79,t.ha-1,42,NA,from 2001 to 2003,Idaho,NA,NA,NA
101,1267,1,Richlea,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,441,Annual,Jan.-Dec.,Lentil,Richlea Spring,1,473,Richlea Spring,34,2002,2002,1,Lens culinaris,Lentil,1,473,NA NA 2002,12 Apr. 2002,0,0,1,1,8,0.89,t.ha-1,42,NA,from 2001 to 2003,Idaho,NA,NA,NA
102,1276,1,Richlea,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,441,Annual,Jan.-Dec.,Lentil,Richlea Spring,1,473,Richlea Spring,35,2003,2003,1,Lens culinaris,Lentil,1,473,NA NA 2003,06 May 2003,0,0,1,1,8,0.92,t.ha-1,42,NA,from 2001 to 2003,Idaho,NA,NA,NA
103,1277,1,706,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,379,Annual,Jan.-Dec.,Garden pea,706 Early,1,441,706 Early,36,2001,2002,1,Pisum sativum,Garden pea,1,441,NA NA 2002,05 Oct. 2001,0,0,1,1,8,2.65,t.ha-1,42,NA,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual
104,1285,1,706,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,379,Annual,Jan.-Dec.,Garden pea,706 Early,1,441,706 Early,37,2002,2003,1,Pisum sativum,Garden pea,1,441,NA NA 2003,09 Oct. 2002,0,0,1,1,8,1.87,t.ha-1,42,NA,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual
105,1278,1,726,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,379,Annual,Jan.-Dec.,Garden pea,726 Early,1,444,726 Early,36,2001,2002,1,Pisum sativum,Garden pea,1,444,NA NA 2002,05 Oct. 2001,0,0,1,1,8,2.07,t.ha-1,42,NA,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual
106,1286,1,726,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,379,Annual,Jan.-Dec.,Garden pea,726 Early,1,444,726 Early,37,2002,2003,1,Pisum sativum,Garden pea,1,444,NA NA 2003,09 Oct. 2002,0,0,1,1,8,1.48,t.ha-1,42,NA,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual
107,1279,1,706,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,379,Annual,Jan.-Dec.,Garden pea,706 Late,1,447,706 Late,36,2001,2002,1,Pisum sativum,Garden pea,1,447,NA NA 2002,29 Oct. 2001,0,0,1,1,8,1.66,t.ha-1,42,NA,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual
108,1289,1,706,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,379,Annual,Jan.-Dec.,Garden pea,706 Late,1,447,706 Late,37,2002,2003,1,Pisum sativum,Garden pea,1,447,NA NA 2003,30 Oct. 2002,0,0,1,1,8,1.89,t.ha-1,42,NA,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual
109,1280,1,726,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,379,Annual,Jan.-Dec.,Garden pea,726 Late,1,450,726 Late,36,2001,2002,1,Pisum sativum,Garden pea,1,450,NA NA 2002,29 Oct. 2001,0,0,1,1,8,1.38,t.ha-1,42,NA,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual
110,1290,1,726,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,379,Annual,Jan.-Dec.,Garden pea,726 Late,1,450,726 Late,37,2002,2003,1,Pisum sativum,Garden pea,1,450,NA NA 2003,30 Oct. 2002,0,0,1,1,8,1.61,t.ha-1,42,NA,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual
111,1281,1,Mozart,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,379,Annual,Jan.-Dec.,Garden pea,Mozart Spring,1,453,Mozart Spring,36,2002,2002,1,Pisum sativum,Garden pea,1,453,NA NA 2002,12 Apr. 2002,0,0,1,1,8,1.38,t.ha-1,42,NA,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual
112,1292,1,Mozart,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,379,Annual,Jan.-Dec.,Garden pea,Mozart Spring,1,453,Mozart Spring,37,2003,2003,1,Pisum sativum,Garden pea,1,453,NA NA 2003,06 May 2003,0,0,1,1,8,1.25,t.ha-1,42,NA,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual
113,1284,1,Delta,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,379,Annual,Jan.-Dec.,Garden pea,Delta Spring,1,456,Delta Spring,36,2002,2002,1,Pisum sativum,Garden pea,1,456,NA NA 2002,12 Apr. 2002,0,0,1,1,8,0.88,t.ha-1,42,NA,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual
114,1293,1,Delta,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,379,Annual,Jan.-Dec.,Garden pea,Delta Spring,1,456,Delta Spring,37,2003,2003,1,Pisum sativum,Garden pea,1,456,NA NA 2003,06 May 2003,0,0,1,1,8,1.19,t.ha-1,42,NA,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual
115,1294,1,Monton,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,379,Annual,Jan.-Dec.,Lentil,Monton Early,1,459,Morton Early,36,2001,2002,1,Lens culinaris,Lentil,1,459,NA NA 2002,05 Oct. 2001,0,0,1,1,8,1.06,t.ha-1,42,NA,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual
116,1301,1,Monton,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,379,Annual,Jan.-Dec.,Lentil,Monton Early,1,459,Morton Early,37,2002,2003,1,Lens culinaris,Lentil,1,459,NA NA 2003,09 Oct. 2002,0,0,1,1,8,1.41,t.ha-1,42,NA,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual
117,1295,1,079,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,379,Annual,Jan.-Dec.,Lentil,079 Early,1,462,079 Early,36,2001,2002,1,Lens culinaris,Lentil,1,462,NA NA 2002,05 Oct. 2001,0,0,1,1,8,0.96,t.ha-1,42,NA,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual
118,1302,1,079,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,379,Annual,Jan.-Dec.,Lentil,079 Early,1,462,079 Early,37,2002,2003,1,Lens culinaris,Lentil,1,462,NA NA 2003,09 Oct. 2002,0,0,1,1,8,0.75,t.ha-1,42,NA,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual
119,1296,1,Monton,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,379,Annual,Jan.-Dec.,Lentil,Monton Late,1,465,Morton Late,36,2001,2002,1,Lens culinaris,Lentil,1,465,NA NA 2002,29 Oct. 2001,0,0,1,1,8,1.21,t.ha-1,42,NA,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual
120,1303,1,Monton,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,NA,Pachic Ultic Haploxeroll (Palouse series),Loam,NA,379,Annual,Jan.-Dec.,Lentil,Monton Late,1,465,Morton Late,37,2002,2003,1,Lens culinaris,Lentil,1,465,NA NA 2003,30 Oct. 2002,0,0,1,1,8,1.48,t.ha-1,42,NA,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual
