IDCrop,Crop_Sequence_Trt_Species_Legume_Harvested,Crop_Sequence_Trt_Cultivar_Name,Crop_Sequence_Trt_Growing_Season_Number,IDSite_Site,IDSite,Site_Name,Site_Country,Site_Latitude,Site_Longitude,Site_Coordinate_Source,Site_Soil_Depth_Variable_m,Site_Soil_Classification_Name,Site_Soil_Texture_Name,Site_Soil_pH,Site_Precipitation_mm,Site_Precipitation_Period,Site_Precipitation_Period_Month,Crop_Sequence_Trt_Species_Order,Crop_Sequence_Trt_Name,Crop_Sequence_Trt_Species_Number,IDRotation_CropSystem,Crop_Sequence_Treatment_Name,Crop_Site_Growing_Season_ID,Crop_Growing_Season_Year_First,Crop_Growing_Season_Year_Last,Crop_Growing_Season_Number,Crop_Species_Scientific_Name,Crop_Species_Common_Name,Crop_Species_Legume,IDRotation,Crop_Date_Harvest,Crop_Date_Seeding,Crop_Following_Number,Crop_Multiple_Following_For_Same_Preceding,Crop_Across_Treatment_Averaged_Value,Crop_Across_Species_Same_Treatment_Value,Crop_Replicate_Number,Crop_Yield_Grain,Crop_Yield_Grain_Unit,identifiant_Paper,Crop_Date_From_Seeding_To_Harvest_Day_Number,Site_Precipitation_Period_Year,Site_City_State_Region,Site_Temperature_Period_Month,Site_Temperature_Celsius,Site_Temperature_Period,Averege_Humidity,Averege_Solar
1248,1,Brewer,1.0,81,81,Amsterdam,United States of America,45.44,-111.26,Article,,Typic Haploboroll (Amsterdam series),Silt,,349.0,Annual,Jan.-Dec.,Lentil,Brewer Spring,1,469,Brewer Spring,33,2003,2003,1,Lens culinaris,Lentil,1,469,NA NA 2003,09 Apr. 2003,0,0,1,1,8.0,1.63,t.ha-1,42,,from 2001 to 2003,Montana,Jan.-Dec.,6.0,Annual,85.83711407108393,4253.3469561572465
1243,1,Richlea,1.0,81,81,Amsterdam,United States of America,45.44,-111.26,Article,,Typic Haploboroll (Amsterdam series),Silt,,349.0,Annual,Jan.-Dec.,Lentil,Richlea Spring,1,472,Richlea Spring,32,2002,2002,1,Lens culinaris,Lentil,1,472,NA NA 2002,11 Apr. 2002,0,0,1,1,8.0,1.38,t.ha-1,42,,from 2001 to 2003,Montana,Jan.-Dec.,6.0,Annual,85.83711407108393,4253.3469561572465
1249,1,Richlea,1.0,81,81,Amsterdam,United States of America,45.44,-111.26,Article,,Typic Haploboroll (Amsterdam series),Silt,,349.0,Annual,Jan.-Dec.,Lentil,Richlea Spring,1,472,Richlea Spring,33,2003,2003,1,Lens culinaris,Lentil,1,472,NA NA 2003,09 Apr. 2003,0,0,1,1,8.0,1.58,t.ha-1,42,,from 2001 to 2003,Montana,Jan.-Dec.,6.0,Annual,85.83711407108393,4253.3469561572465
1250,1,706,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,441.0,Annual,Jan.-Dec.,Garden pea,706 Early,1,440,706 Early,34,2001,2002,1,Pisum sativum,Garden pea,1,440,NA NA 2002,15 Oct. 2001,0,0,1,1,8.0,4.06,t.ha-1,42,,from 2001 to 2003,Idaho,,7.528219159792043,,86.37441084352261,4222.967988732739
1256,1,706,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,441.0,Annual,Jan.-Dec.,Garden pea,706 Early,1,440,706 Early,35,2002,2003,1,Pisum sativum,Garden pea,1,440,NA NA 2003,09 Oct. 2002,0,0,1,1,8.0,1.57,t.ha-1,42,,from 2001 to 2003,Idaho,,7.528219159792043,,86.37441084352261,4222.967988732739
1251,1,726,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,441.0,Annual,Jan.-Dec.,Garden pea,726 Early,1,443,726 Early,34,2001,2002,1,Pisum sativum,Garden pea,1,443,NA NA 2002,15 Oct. 2001,0,0,1,1,8.0,3.49,t.ha-1,42,,from 2001 to 2003,Idaho,,7.528219159792043,,86.37441084352261,4222.967988732739
1257,1,726,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,441.0,Annual,Jan.-Dec.,Garden pea,726 Early,1,443,726 Early,35,2002,2003,1,Pisum sativum,Garden pea,1,443,NA NA 2003,09 Oct. 2002,0,0,1,1,8.0,0.66,t.ha-1,42,,from 2001 to 2003,Idaho,,7.528219159792043,,86.37441084352261,4222.967988732739
1252,1,706,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,441.0,Annual,Jan.-Dec.,Garden pea,706 Late,1,446,706 Late,34,2001,2002,1,Pisum sativum,Garden pea,1,446,NA NA 2002,02 Nov. 2001,0,0,1,1,8.0,3.93,t.ha-1,42,,from 2001 to 2003,Idaho,,7.528219159792043,,86.37441084352261,4222.967988732739
1258,1,706,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,441.0,Annual,Jan.-Dec.,Garden pea,706 Late,1,446,706 Late,35,2002,2003,1,Pisum sativum,Garden pea,1,446,NA NA 2003,28 Oct. 2002,0,0,1,1,8.0,2.73,t.ha-1,42,,from 2001 to 2003,Idaho,,7.528219159792043,,86.37441084352261,4222.967988732739
1253,1,726,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,441.0,Annual,Jan.-Dec.,Garden pea,726 Late,1,449,726 Late,34,2001,2002,1,Pisum sativum,Garden pea,1,449,NA NA 2002,02 Nov. 2001,0,0,1,1,8.0,2.99,t.ha-1,42,,from 2001 to 2003,Idaho,,7.528219159792043,,86.37441084352261,4222.967988732739
1259,1,726,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,441.0,Annual,Jan.-Dec.,Garden pea,726 Late,1,449,726 Late,35,2002,2003,1,Pisum sativum,Garden pea,1,449,NA NA 2003,28 Oct. 2002,0,0,1,1,8.0,1.95,t.ha-1,42,,from 2001 to 2003,Idaho,,7.528219159792043,,86.37441084352261,4222.967988732739
1254,1,Mozart,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,441.0,Annual,Jan.-Dec.,Garden pea,Mozart Spring,1,452,Mozart Spring,34,2002,2002,1,Pisum sativum,Garden pea,1,452,NA NA 2002,12 Apr. 2002,0,0,1,1,8.0,2.87,t.ha-1,42,,from 2001 to 2003,Idaho,,7.528219159792043,,86.37441084352261,4222.967988732739
1260,1,Mozart,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,441.0,Annual,Jan.-Dec.,Garden pea,Mozart Spring,1,452,Mozart Spring,35,2003,2003,1,Pisum sativum,Garden pea,1,452,NA NA 2003,06 May 2003,0,0,1,1,8.0,1.15,t.ha-1,42,,from 2001 to 2003,Idaho,,7.528219159792043,,86.37441084352261,4222.967988732739
1255,1,Delta,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,441.0,Annual,Jan.-Dec.,Garden pea,Delta Spring,1,455,Delta Spring,34,2002,2002,1,Pisum sativum,Garden pea,1,455,NA NA 2002,12 Apr. 2002,0,0,1,1,8.0,2.21,t.ha-1,42,,from 2001 to 2003,Idaho,,7.528219159792043,,86.37441084352261,4222.967988732739
1261,1,Delta,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,441.0,Annual,Jan.-Dec.,Garden pea,Delta Spring,1,455,Delta Spring,35,2003,2003,1,Pisum sativum,Garden pea,1,455,NA NA 2003,06 May 2003,0,0,1,1,8.0,1.17,t.ha-1,42,,from 2001 to 2003,Idaho,,7.528219159792043,,86.37441084352261,4222.967988732739
1262,1,Monton,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,441.0,Annual,Jan.-Dec.,Lentil,Monton Early,1,458,Morton Early,34,2001,2002,1,Lens culinaris,Lentil,1,458,NA NA 2002,15 Oct. 2001,0,0,1,1,8.0,1.25,t.ha-1,42,,from 2001 to 2003,Idaho,,7.528219159792043,,86.37441084352261,4222.967988732739
1268,1,Monton,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,441.0,Annual,Jan.-Dec.,Lentil,Monton Early,1,458,Morton Early,35,2002,2003,1,Lens culinaris,Lentil,1,458,NA NA 2003,09 Oct. 2002,0,0,1,1,8.0,1.45,t.ha-1,42,,from 2001 to 2003,Idaho,,7.528219159792043,,86.37441084352261,4222.967988732739
1263,1,079,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,441.0,Annual,Jan.-Dec.,Lentil,079 Early,1,461,079 Early,34,2001,2002,1,Lens culinaris,Lentil,1,461,NA NA 2002,15 Oct. 2001,0,0,1,1,8.0,1.12,t.ha-1,42,,from 2001 to 2003,Idaho,,7.528219159792043,,86.37441084352261,4222.967988732739
1271,1,079,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,441.0,Annual,Jan.-Dec.,Lentil,079 Early,1,461,079 Early,35,2002,2003,1,Lens culinaris,Lentil,1,461,NA NA 2003,09 Oct. 2002,0,0,1,1,8.0,1.28,t.ha-1,42,,from 2001 to 2003,Idaho,,7.528219159792043,,86.37441084352261,4222.967988732739
1264,1,Monton,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,441.0,Annual,Jan.-Dec.,Lentil,Monton Late,1,464,Morton Late,34,2001,2002,1,Lens culinaris,Lentil,1,464,NA NA 2002,02 Nov. 2001,0,0,1,1,8.0,1.06,t.ha-1,42,,from 2001 to 2003,Idaho,,7.528219159792043,,86.37441084352261,4222.967988732739
1273,1,Monton,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,441.0,Annual,Jan.-Dec.,Lentil,Monton Late,1,464,Morton Late,35,2002,2003,1,Lens culinaris,Lentil,1,464,NA NA 2003,28 Oct. 2002,0,0,1,1,8.0,1.15,t.ha-1,42,,from 2001 to 2003,Idaho,,7.528219159792043,,86.37441084352261,4222.967988732739
1265,1,079,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,441.0,Annual,Jan.-Dec.,Lentil,079 Late,1,467,079 Late,34,2001,2002,1,Lens culinaris,Lentil,1,467,NA NA 2002,02 Nov. 2001,0,0,1,1,8.0,0.97,t.ha-1,42,,from 2001 to 2003,Idaho,,7.528219159792043,,86.37441084352261,4222.967988732739
1274,1,079,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,441.0,Annual,Jan.-Dec.,Lentil,079 Late,1,467,079 Late,35,2002,2003,1,Lens culinaris,Lentil,1,467,NA NA 2003,28 Oct. 2002,0,0,1,1,8.0,1.01,t.ha-1,42,,from 2001 to 2003,Idaho,,7.528219159792043,,86.37441084352261,4222.967988732739
1266,1,Brewer,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,441.0,Annual,Jan.-Dec.,Lentil,Brewer Spring,1,470,Brewer Spring,34,2002,2002,1,Lens culinaris,Lentil,1,470,NA NA 2002,12 Apr. 2002,0,0,1,1,8.0,0.7,t.ha-1,42,,from 2001 to 2003,Idaho,,7.528219159792043,,86.37441084352261,4222.967988732739
1275,1,Brewer,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,441.0,Annual,Jan.-Dec.,Lentil,Brewer Spring,1,470,Brewer Spring,35,2003,2003,1,Lens culinaris,Lentil,1,470,NA NA 2003,06 May 2003,0,0,1,1,8.0,0.79,t.ha-1,42,,from 2001 to 2003,Idaho,,7.528219159792043,,86.37441084352261,4222.967988732739
1267,1,Richlea,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,441.0,Annual,Jan.-Dec.,Lentil,Richlea Spring,1,473,Richlea Spring,34,2002,2002,1,Lens culinaris,Lentil,1,473,NA NA 2002,12 Apr. 2002,0,0,1,1,8.0,0.89,t.ha-1,42,,from 2001 to 2003,Idaho,,7.528219159792043,,86.37441084352261,4222.967988732739
1276,1,Richlea,1.0,82,82,Genesee,United States of America,46.33,-116.55,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,441.0,Annual,Jan.-Dec.,Lentil,Richlea Spring,1,473,Richlea Spring,35,2003,2003,1,Lens culinaris,Lentil,1,473,NA NA 2003,06 May 2003,0,0,1,1,8.0,0.92,t.ha-1,42,,from 2001 to 2003,Idaho,,7.528219159792043,,86.37441084352261,4222.967988732739
1277,1,706,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,379.0,Annual,Jan.-Dec.,Garden pea,706 Early,1,441,706 Early,36,2001,2002,1,Pisum sativum,Garden pea,1,441,NA NA 2002,05 Oct. 2001,0,0,1,1,8.0,2.65,t.ha-1,42,,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual,83.64984469130705,4013.286105834403
1285,1,706,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,379.0,Annual,Jan.-Dec.,Garden pea,706 Early,1,441,706 Early,37,2002,2003,1,Pisum sativum,Garden pea,1,441,NA NA 2003,09 Oct. 2002,0,0,1,1,8.0,1.87,t.ha-1,42,,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual,83.64984469130705,4013.286105834403
1278,1,726,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,379.0,Annual,Jan.-Dec.,Garden pea,726 Early,1,444,726 Early,36,2001,2002,1,Pisum sativum,Garden pea,1,444,NA NA 2002,05 Oct. 2001,0,0,1,1,8.0,2.07,t.ha-1,42,,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual,83.64984469130705,4013.286105834403
1286,1,726,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,379.0,Annual,Jan.-Dec.,Garden pea,726 Early,1,444,726 Early,37,2002,2003,1,Pisum sativum,Garden pea,1,444,NA NA 2003,09 Oct. 2002,0,0,1,1,8.0,1.48,t.ha-1,42,,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual,83.64984469130705,4013.286105834403
1279,1,706,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,379.0,Annual,Jan.-Dec.,Garden pea,706 Late,1,447,706 Late,36,2001,2002,1,Pisum sativum,Garden pea,1,447,NA NA 2002,29 Oct. 2001,0,0,1,1,8.0,1.66,t.ha-1,42,,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual,83.64984469130705,4013.286105834403
1289,1,706,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,379.0,Annual,Jan.-Dec.,Garden pea,706 Late,1,447,706 Late,37,2002,2003,1,Pisum sativum,Garden pea,1,447,NA NA 2003,30 Oct. 2002,0,0,1,1,8.0,1.89,t.ha-1,42,,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual,83.64984469130705,4013.286105834403
1280,1,726,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,379.0,Annual,Jan.-Dec.,Garden pea,726 Late,1,450,726 Late,36,2001,2002,1,Pisum sativum,Garden pea,1,450,NA NA 2002,29 Oct. 2001,0,0,1,1,8.0,1.38,t.ha-1,42,,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual,83.64984469130705,4013.286105834403
1290,1,726,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,379.0,Annual,Jan.-Dec.,Garden pea,726 Late,1,450,726 Late,37,2002,2003,1,Pisum sativum,Garden pea,1,450,NA NA 2003,30 Oct. 2002,0,0,1,1,8.0,1.61,t.ha-1,42,,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual,83.64984469130705,4013.286105834403
1281,1,Mozart,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,379.0,Annual,Jan.-Dec.,Garden pea,Mozart Spring,1,453,Mozart Spring,36,2002,2002,1,Pisum sativum,Garden pea,1,453,NA NA 2002,12 Apr. 2002,0,0,1,1,8.0,1.38,t.ha-1,42,,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual,83.64984469130705,4013.286105834403
1292,1,Mozart,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,379.0,Annual,Jan.-Dec.,Garden pea,Mozart Spring,1,453,Mozart Spring,37,2003,2003,1,Pisum sativum,Garden pea,1,453,NA NA 2003,06 May 2003,0,0,1,1,8.0,1.25,t.ha-1,42,,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual,83.64984469130705,4013.286105834403
1284,1,Delta,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,379.0,Annual,Jan.-Dec.,Garden pea,Delta Spring,1,456,Delta Spring,36,2002,2002,1,Pisum sativum,Garden pea,1,456,NA NA 2002,12 Apr. 2002,0,0,1,1,8.0,0.88,t.ha-1,42,,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual,83.64984469130705,4013.286105834403
1293,1,Delta,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,379.0,Annual,Jan.-Dec.,Garden pea,Delta Spring,1,456,Delta Spring,37,2003,2003,1,Pisum sativum,Garden pea,1,456,NA NA 2003,06 May 2003,0,0,1,1,8.0,1.19,t.ha-1,42,,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual,83.64984469130705,4013.286105834403
1294,1,Monton,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,379.0,Annual,Jan.-Dec.,Lentil,Monton Early,1,459,Morton Early,36,2001,2002,1,Lens culinaris,Lentil,1,459,NA NA 2002,05 Oct. 2001,0,0,1,1,8.0,1.06,t.ha-1,42,,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual,83.64984469130705,4013.286105834403
1301,1,Monton,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,379.0,Annual,Jan.-Dec.,Lentil,Monton Early,1,459,Morton Early,37,2002,2003,1,Lens culinaris,Lentil,1,459,NA NA 2003,09 Oct. 2002,0,0,1,1,8.0,1.41,t.ha-1,42,,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual,83.64984469130705,4013.286105834403
1295,1,079,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,379.0,Annual,Jan.-Dec.,Lentil,079 Early,1,462,079 Early,36,2001,2002,1,Lens culinaris,Lentil,1,462,NA NA 2002,05 Oct. 2001,0,0,1,1,8.0,0.96,t.ha-1,42,,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual,83.64984469130705,4013.286105834403
1302,1,079,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,379.0,Annual,Jan.-Dec.,Lentil,079 Early,1,462,079 Early,37,2002,2003,1,Lens culinaris,Lentil,1,462,NA NA 2003,09 Oct. 2002,0,0,1,1,8.0,0.75,t.ha-1,42,,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual,83.64984469130705,4013.286105834403
1296,1,Monton,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,379.0,Annual,Jan.-Dec.,Lentil,Monton Late,1,465,Morton Late,36,2001,2002,1,Lens culinaris,Lentil,1,465,NA NA 2002,29 Oct. 2001,0,0,1,1,8.0,1.21,t.ha-1,42,,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual,83.64984469130705,4013.286105834403
1303,1,Monton,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,379.0,Annual,Jan.-Dec.,Lentil,Monton Late,1,465,Morton Late,37,2002,2003,1,Lens culinaris,Lentil,1,465,NA NA 2003,30 Oct. 2002,0,0,1,1,8.0,1.48,t.ha-1,42,,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual,83.64984469130705,4013.286105834403
1298,1,079,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,379.0,Annual,Jan.-Dec.,Lentil,079 Late,1,468,079 Late,36,2001,2002,1,Lens culinaris,Lentil,1,468,NA NA 2002,29 Oct. 2001,0,0,1,1,8.0,1.0,t.ha-1,42,,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual,83.64984469130705,4013.286105834403
1304,1,079,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,379.0,Annual,Jan.-Dec.,Lentil,079 Late,1,468,079 Late,37,2002,2003,1,Lens culinaris,Lentil,1,468,NA NA 2003,30 Oct. 2002,0,0,1,1,8.0,0.91,t.ha-1,42,,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual,83.64984469130705,4013.286105834403
1299,1,Brewer,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,379.0,Annual,Jan.-Dec.,Lentil,Brewer Spring,1,471,Brewer Spring,36,2002,2002,1,Lens culinaris,Lentil,1,471,NA NA 2002,12 Apr. 2002,0,0,1,1,8.0,1.0,t.ha-1,42,,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual,83.64984469130705,4013.286105834403
1305,1,Brewer,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,379.0,Annual,Jan.-Dec.,Lentil,Brewer Spring,1,471,Brewer Spring,37,2003,2003,1,Lens culinaris,Lentil,1,471,NA NA 2003,06 May 2003,0,0,1,1,8.0,0.89,t.ha-1,42,,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual,83.64984469130705,4013.286105834403
1300,1,Richlea,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,379.0,Annual,Jan.-Dec.,Lentil,Richlea Spring,1,474,Richlea Spring,36,2002,2002,1,Lens culinaris,Lentil,1,474,NA NA 2002,12 Apr. 2002,0,0,1,1,8.0,0.81,t.ha-1,42,,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual,83.64984469130705,4013.286105834403
1306,1,Richlea,1.0,83,83,Rosalia,United States of America,47.16,-117.17,Article,,Pachic Ultic Haploxeroll (Palouse series),Loam,,379.0,Annual,Jan.-Dec.,Lentil,Richlea Spring,1,474,Richlea Spring,37,2003,2003,1,Lens culinaris,Lentil,1,474,NA NA 2003,06 May 2003,0,0,1,1,8.0,1.15,t.ha-1,42,,from 2001 to 2003,Idaho,Jan.-Dec.,8.4,Annual,83.64984469130705,4013.286105834403
1755,1,Alfetta-Harrington,2.0,104,104,Bozeman,United States of America,45.4,-111.9,Article,,Typic Haploustoll,Silty loam,7.5,341.0,Annual,Jan.-Dec.,Garden pea-Common barley,Garden pea-Common barley,2,642,Garden pea-Common barley,56,1999,2000,1,Pisum sativum,Garden pea,1,642,NA NA 2000,12 May 1999,0,0,0,1,4.0,1.06,t.ha-1,59,,from 1999 to 2000,Montana,,3.2995799075174204,,85.83532413848462,4310.746866917717
1889,1,Alfetta-Harrington,2.0,104,104,Bozeman,United States of America,45.4,-111.9,Article,,Typic Haploustoll,Silty loam,7.5,341.0,Annual,Jan.-Dec.,Garden pea-Common barley,Garden pea-Common barley,2,642,Garden pea-Common barley,57,2000,2001,1,Hordeum vulgare,Common barley,0,642,NA NA 2001,15 Apr. 2000,1,0,0,1,4.0,4.3,t.ha-1,59,,from 1999 to 2000,Montana,,3.2995799075174204,,85.83532413848462,4310.746866917717
1672,0,Neche-Harrington,2.0,104,104,Bozeman,United States of America,45.4,-111.9,Article,,Typic Haploustoll,Silty loam,7.5,341.0,Annual,Jan.-Dec.,Common flax-Common barley,Common flax-Common barley,2,643,Common flax-Common barley,56,1999,2000,1,Linum usitatissimum,Common flax,0,643,NA NA 2000,12 May 1999,0,0,0,1,4.0,0.9,t.ha-1,59,,from 1999 to 2000,Montana,,3.2995799075174204,,85.83532413848462,4310.746866917717
1808,0,Neche-Harrington,2.0,104,104,Bozeman,United States of America,45.4,-111.9,Article,,Typic Haploustoll,Silty loam,7.5,341.0,Annual,Jan.-Dec.,Common flax-Common barley,Common flax-Common barley,2,643,Common flax-Common barley,57,2000,2001,1,Hordeum vulgare,Common barley,0,643,NA NA 2001,15 Apr. 2000,1,0,0,1,4.0,4.67,t.ha-1,59,,from 1999 to 2000,Montana,,3.2995799075174204,,85.83532413848462,4310.746866917717
1714,0,McNeal-Harrington,2.0,104,104,Bozeman,United States of America,45.4,-111.9,Article,,Typic Haploustoll,Silty loam,7.5,341.0,Annual,Jan.-Dec.,Common wheat-Common barley,Common wheat-Common barley,2,644,Common wheat-Common barley,56,1999,2000,1,Triticum aestivum,Common wheat,0,644,NA NA 2000,12 May 1999,0,0,0,1,4.0,2.22,t.ha-1,59,,from 1999 to 2000,Montana,,3.2995799075174204,,85.83532413848462,4310.746866917717
1848,0,McNeal-Harrington,2.0,104,104,Bozeman,United States of America,45.4,-111.9,Article,,Typic Haploustoll,Silty loam,7.5,341.0,Annual,Jan.-Dec.,Common wheat-Common barley,Common wheat-Common barley,2,644,Common wheat-Common barley,57,2000,2001,1,Hordeum vulgare,Common barley,0,644,NA NA 2001,15 Apr. 2000,1,0,0,1,4.0,4.01,t.ha-1,59,,from 1999 to 2000,Montana,,3.2995799075174204,,85.83532413848462,4310.746866917717
1651,1,Dwelley-Harrington,2.0,104,104,Bozeman,United States of America,45.4,-111.9,Article,,Typic Haploustoll,Silty loam,7.5,341.0,Annual,Jan.-Dec.,Chickpea-Common barley,Chickpea-Common barley,2,645,Chickpea-Common barley,56,1999,2000,1,Cicer arietinum,Chickpea,1,645,NA NA 2000,12 May 1999,0,0,0,1,4.0,0.91,t.ha-1,59,,from 1999 to 2000,Montana,,3.2995799075174204,,85.83532413848462,4310.746866917717
1786,1,Dwelley-Harrington,2.0,104,104,Bozeman,United States of America,45.4,-111.9,Article,,Typic Haploustoll,Silty loam,7.5,341.0,Annual,Jan.-Dec.,Chickpea-Common barley,Chickpea-Common barley,2,645,Chickpea-Common barley,57,2000,2001,1,Hordeum vulgare,Common barley,0,645,NA NA 2001,15 Apr. 2000,1,0,0,1,4.0,4.15,t.ha-1,59,,from 1999 to 2000,Montana,,3.2995799075174204,,85.83532413848462,4310.746866917717
